2170,8,80,4,320,U,0,4162.75
2171,8,80,4,320,S,0,1585.75,0,1,1,1,0,0,0,1
2172,8,80,4,320,S,0,2897.0,1,0,1,0,0,1
2173,8,80,4,320,S,0,2355.25,0,1,0,1,0,0,1
2174,8,80,4,320,S,0,5294.25,1,1,0,1,0,1
2175,8,80,4,320,S,0,3019.25,1,1,1,0,0,0,0,1
2176,8,80,4,320,S,0,4122.5,1,1,0,1,0,0,1,1
2177,8,80,4,320,U,0,6864.0
2178,8,80,4,320,U,0,9617.0
2179,8,80,4,320,S,0,7579.0,1,1,0,0,0,1,1,1
2180,12,120,4,480,S,0,3935.25,0,0,0,0,1,0,1,0,1,0,1,1
2181,12,120,4,480,S,0,4112.5,0,0,0,1,1,0,0,0,1
2182,12,120,4,480,S,0,29670.0,1,1,0,1,0,1,1,0,1,0,1,1
2183,12,120,4,480,U,0,31933.5
2184,12,120,4,480,U,0,40142.75
2185,12,120,4,480,U,0,56187.25
2186,12,120,4,480,S,0,11536.5,0,1,0,1,0,1,1,1,0,0,1
2187,12,120,4,480,U,0,32344.75
2188,12,120,4,480,S,0,24713.5,0,1,0,1,1,0,0,0,0,1,0,1
2189,12,120,4,480,U,0,51579.25
2190,16,160,4,640,U,0,249977.75
2191,16,160,4,640,U,0,301239.5
2192,16,160,4,640,U,0,205729.0
2193,16,160,4,640,S,0,211893.0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1
2194,16,160,4,640,U,0,199913.5
2195,16,160,4,640,S,0,167023.25,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2196,16,160,4,640,U,0,210936.5
2197,16,160,4,640,U,0,270619.5
2198,16,160,4,640,S,0,59023.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2199,16,160,4,640,S,0,10277.25,0,0,1,0,1,1,0,0,1,0,1
2200,18,180,4,720,S,0,136189.75,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
2201,18,180,4,720,S,0,5481.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2202,18,180,4,720,U,0,366572.25
2203,18,180,4,720,S,0,91800.5,0,0,0,0,1,0,1,1,0,1,0,1
2204,18,180,4,720,U,0,364700.0
2205,18,180,4,720,S,0,50069.75,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1
2206,18,180,4,720,S,0,480604.75,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1
2207,18,180,4,720,U,0,221575.25
2208,18,180,4,720,U,0,750701.0
2209,18,180,4,720,S,0,27415.25,1,1,0,0,1,0,1,0,0,1,0,1
2210,20,200,4,800,S,0,211626.5,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1
2211,20,200,4,800,S,0,90114.5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
2212,20,200,4,800,U,0,436675.5
2213,20,200,4,800,U,0,456664.25
2214,20,200,4,800,S,0,270405.5,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
2215,20,200,4,800,U,0,1064827.5
2216,20,200,4,800,U,0,612701.5
2217,20,200,4,800,U,0,1096501.75
